taxonID	nameID	status	remarks
563340	517571	synonym	
563322	517573	synonym	
210870	517607	synonym	
517637	517638	synonym	
517640	517641	synonym	
517626	517644	synonym	
563335	521454	synonym	
288880	522188	synonym	
288874	522190	synonym	
143180	528769	synonym	
112623	529030	synonym	
131961	529032	synonym	
299114	528812	synonym	
146386	528813	synonym	
146386	528814	synonym	
536280	528816	synonym	
319375	528819	synonym	
374990	528918	synonym	
517586	529992	synonym	
120276	531303	synonym	
345130	532240	synonym	
563329	533255	synonym	
284177	535259	synonym	
251234	535518	synonym	
125529	535607	synonym	
431846	536332	synonym	
232886	536384	synonym	
162965	536830	synonym	
162965	536831	synonym	
162965	536832	synonym	
273972	537296	synonym	
517635	537319	synonym	
262686	539093	synonym	
262686	539095	synonym	
232219	539096	synonym	
305576	539097	synonym	
512922	540131	synonym	
517652	540782	synonym	
193350	541299	synonym	
173804	541300	synonym	
519549	546487	synonym	
210870	550661	synonym	
551839	551824	synonym	
551852	551845	synonym	
551798	551856	synonym	
346454	561187	synonym	
199322	562134	synonym	
221297	562138	synonym	
158734	562288	synonym	
120031	580894	synonym	
585019	580749	synonym	
192654	580762	synonym	
437173	580770	synonym	
220884	580778	synonym	
309938	580800	synonym	
224235	580825	synonym	
221156	580826	synonym	
288882	580827	synonym	
146024	582826	synonym	
125528	586430	synonym	
220062	588379	synonym	
563339	587533	synonym	
122113	587789	synonym	
345923	622992	synonym	
278969	623226	synonym	
365403	624030	synonym	
223417	624031	synonym	
292361	626017	synonym	
199322	627063	synonym	
194443	627064	synonym	
202730	627630	synonym	
823973	629499	synonym	
484609	629504	synonym	
192654	629505	synonym	
179933	629506	synonym	
484610	629507	synonym	
484606	630784	synonym	
631110	631111	synonym	
414923	632001	synonym	
414923	632002	synonym	
122113	635093	synonym	
455576	803383	synonym	
455576	803384	synonym	
455576	803385	synonym	
455576	803386	synonym	
472184	808591	synonym	
251211	817284	synonym	
126018	819430	synonym	
831327	822746	synonym	
830697	830684	synonym	
