ID	parentID	nameID	provisional	accordingTo	accordingToID	accordingToDate	referenceID	fossil	recent	lifezone	link	kingdom	phylum	class	order	family	genus	species
131953		131953	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=131953	Chromista	Oomycota	Peronosporea	Peronosporales	Peronosporaceae	Peronospora	fontana
131955		131955	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=131955	Chromista	Oomycota	Peronosporea	Leptomitales	Leptolegniellaceae	Leptolegniella	angularis
131956		131956	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=131956	Chromista	Oomycota	Peronosporea	Leptomitales	Leptolegniellaceae	Leptolegniella	exogena
131958		131958	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=131958	Chromista	Oomycota	Peronosporea	Leptomitales	Leptolegniellaceae	Leptolegniella	abnormis
131959		131959	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=131959	Chromista	Oomycota	Peronosporea	Peronosporales	Pythiaceae	Pythium	ornamentatum
131961		131961	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=131961	Chromista	Bigyra	Labyrinthulea	Thraustochytrida	Thraustochytriidae	Schizochytrium	octosporum
131962		131962	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=131962	Chromista	Oomycota	Peronosporea	Peronosporales	Peronosporaceae	Plasmopara	yunnanensis
131963		131963	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=131963	Chromista	Oomycota	Peronosporea	Peronosporales	Peronosporaceae	Plasmopara	helichrysi
131965		131965	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=131965	Chromista	Oomycota	Peronosporea	Peronosporales	Pythiaceae	Pythium	hypoandrum
133509		133509	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=133509	Chromista	Oomycota	Peronosporea	Peronosporales	Peronosporaceae	Plasmopara	lactucae-radicis
133510		133510	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=133510	Chromista	Oomycota	Peronosporea	Peronosporales	Peronosporaceae	Peronospora	parietariae
134217		134217	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=134217	Chromista	Oomycota	Peronosporea	Saprolegniales	Leptolegniaceae	Pachymetra	chaunorhiza
135538		135538	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=135538	Chromista	Oomycota	Peronosporea	Haptoglossales	Haptoglossaceae	Haptoglossa	elegans
135549		135549	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=135549	Chromista	Oomycota	Peronosporea	Haptoglossales	Haptoglossaceae	Haptoglossa	intermedia
139820		139820	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=139820	Chromista	Oomycota	Peronosporea	Peronosporales	Peronosporaceae	Peronospora	sanguisorbae
139936		139936	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=139936	Chromista	Oomycota	Peronosporea	Peronosporales	Peronosporaceae	Peronospora	myosotidis
140885		140885	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=140885	Chromista	Cercozoa	Phytomyxea	Plasmodiophorida	Plasmodiophoridae	Woronina	polycystis
141227		141227	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=141227	Chromista	Oomycota	Peronosporea	Peronosporales	Peronosporaceae	Peronospora	trifolii-minoris
141768		141768	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=141768	Chromista	Oomycota	Peronosporea	Peronosporales	Peronosporaceae	Peronospora	silvatica
142535		142535	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=142535	Chromista	Oomycota	Peronosporea	Peronosporales	Peronosporaceae	Peronospora	silvestris
143180		143180	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=143180	Chromista	Oomycota	Peronosporea	Olpidiopsidales	Olpidiopsidaceae	Pleocystidium	parasiticum
143207		143207	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=143207	Chromista	Oomycota	Peronosporea	Peronosporales	Peronosporaceae	Peronospora	speculariae
143418		143418	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=143418	Chromista	Oomycota	Peronosporea	Peronosporales	Peronosporaceae	Peronospora	sparsa
144581		144581	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=144581	Chromista	Oomycota	Peronosporea	Peronosporales	Peronosporaceae	Peronospora	oerteliana
144793		144793	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=144793	Chromista	Oomycota	Peronosporea	Peronosporales	Peronosporaceae	Peronospora	obovata
144911		144911	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=144911	Chromista	Oomycota	Peronosporea	Peronosporales	Peronosporaceae	Peronospora	omphalodis
145456		145456	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=145456	Chromista	Oomycota	Peronosporea	Peronosporales	Peronosporaceae	Peronospora	sophiae-pinnatae
145522		145522	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=145522	Chromista	Oomycota	Peronosporea	Peronosporales	Peronosporaceae	Peronospora	sisymbrii-orientalis
146024		146024	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=146024	Chromista	Oomycota	Peronosporea	Peronosporales	Peronosporaceae	Peronospora	sordida
146386		146386	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=146386	Chromista	Oomycota	Peronosporea	Saprolegniales	Saprolegniaceae	Saprolegnia	diclina
146619		146619	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=146619	Chromista	Oomycota	Peronosporea	Saprolegniales	Saprolegniaceae	Saprolegnia	ferax
146722		146722	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=146722	Chromista	Oomycota	Peronosporea	Peronosporales	Peronosporaceae	Peronospora	potentillae-sterilis
147387		147387	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=147387	Chromista	Oomycota	Peronosporea	Peronosporales	Peronosporaceae	Peronospora	septentrionalis
147595		147595	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=147595	Chromista	Oomycota	Peronosporea	Peronosporales	Peronosporaceae	Peronospora	senneniana
148180		148180	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=148180	Chromista	Oomycota	Peronosporea	Peronosporales	Peronosporaceae	Peronospora	parva
148358		148358	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=148358	Chromista	Cercozoa	Phytomyxea	Plasmodiophorida	Plasmodiophoridae	Tetramyxa	triglochinis
148632		148632	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=148632	Chromista	Cercozoa	Phytomyxea	Plasmodiophorida	Plasmodiophoridae	Tetramyxa	parasitica
148652		148652	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=148652	Chromista	Oomycota	Peronosporea	Peronosporales	Peronosporaceae	Peronospora	tomentosa
149886		149886	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=149886	Chromista	Oomycota	Peronosporea	Rhipidiales	Rhipidiaceae	Sapromyces	androgynus
150102		150102	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=150102	Chromista	Oomycota	Peronosporea	Peronosporales	Peronosporaceae	Peronospora	nasturtii-montani
150340		150340	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=150340	Chromista	Oomycota	Peronosporea	Rhipidiales	Rhipidiaceae	Sapromyces	dubius
150553		150553	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=150553	Chromista	Oomycota	Peronosporea	Saprolegniales	Saprolegniaceae	Saprolegnia	variabilis
150605		150605	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=150605	Chromista	Oomycota	Peronosporea	Peronosporales	Peronosporaceae	Peronospora	narbonensis
152204		152204	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=152204	Chromista	Oomycota	Peronosporea	Peronosporales	Peronosporaceae	Peronospora	valerianae
152519		152519	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=152519	Chromista	Oomycota	Peronosporea	Peronosporales	Peronosporaceae	Peronospora	digitalis
152664		152664	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=152664	Chromista	Oomycota	Peronosporea	Peronosporales	Peronosporaceae	Peronospora	diplotaxidis
152841		152841	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=152841	Chromista	Oomycota	Peronosporea	Peronosporales	Peronosporaceae	Peronospora	dicentrae
152876		152876	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=152876	Chromista	Cercozoa	Phytomyxea	Plasmodiophorida	Plasmodiophoridae	Ligniera	junci
152891		152891	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=152891	Chromista	Oomycota	Peronosporea	Peronosporales	Peronosporaceae	Sclerospora	magnusiana
154284		154284	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=154284	Chromista	Oomycota	Peronosporea	Rhipidiales	Rhipidiaceae	Araiospora	spinosa
154299		154299	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=154299	Chromista	Oomycota	Peronosporea	Peronosporales	Pythiaceae	Pythium	dictyospermum
154452		154452	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=154452	Chromista	Oomycota	Peronosporea	Rhipidiales	Rhipidiaceae	Araiospora	coronata
155074		155074	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=155074	Chromista	Oomycota	Peronosporea	Rhipidiales	Rhipidiaceae	Araiospora	pulchra
155348		155348	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=155348	Chromista	Oomycota	Peronosporea	Peronosporales	Peronosporaceae	Peronospora	chlorae
155440		155440	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=155440	Chromista	Oomycota	Peronosporea	Peronosporales	Peronosporaceae	Peronospora	chorisporae
155764		155764	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=155764	Chromista	Oomycota	Peronosporea	Peronosporales	Peronosporaceae	Peronospora	violae
157029		157029	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=157029	Chromista	Oomycota	Peronosporea	Albuginales	Albuginaceae	Albugo	austroafricana
157359		157359	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=157359	Chromista	Oomycota	Peronosporea	Albuginales	Albuginaceae	Albugo	cladothricis
157515		157515	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=157515	Chromista	Oomycota	Peronosporea	Peronosporales	Peronosporaceae	Peronospora	trifoliorum
157775		157775	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=157775	Chromista	Oomycota	Peronosporea	Albuginales	Albuginaceae	Albugo	eurotiae
157889		157889	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=157889	Chromista	Oomycota	Peronosporea	Peronosporales	Peronosporaceae	Peronospora	cristata
157960		157960	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=157960	Chromista	Oomycota	Peronosporea	Peronosporales	Peronosporaceae	Peronospora	cyparissiae
158019		158019	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=158019	Chromista	Oomycota	Peronosporea	Peronosporales	Peronosporaceae	Peronospora	corydalis-intermediae
158053		158053	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=158053	Chromista	Oomycota	Peronosporea	Peronosporales	Peronosporaceae	Peronospora	cytisi
158099		158099	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=158099	Chromista	Oomycota	Peronosporea	Incertae sedis	Incertae sedis	Ostracoblabe	implexa
158312		158312	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=158312	Chromista	Oomycota	Peronosporea	Peronosporales	Peronosporaceae	Peronospora	corydalis
158434		158434	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=158434	Chromista	Oomycota	Peronosporea	Peronosporales	Peronosporaceae	Sclerospora	graminicola
158435		158435	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=158435	Chromista	Oomycota	Peronosporea	Albuginales	Albuginaceae	Albugo	trianthemae
158471		158471	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=158471	Chromista	Oomycota	Peronosporea	Peronosporales	Peronosporaceae	Peronospora	crispula
159903		159903	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=159903	Chromista	Oomycota	Peronosporea	Peronosporales	Pythiaceae	Pythium	subtile
160281		160281	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=160281	Chromista	Oomycota	Peronosporea	Peronosporales	Pythiaceae	Pythium	polysporum
160361		160361	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=160361	Chromista	Oomycota	Peronosporea	Peronosporales	Pythiaceae	Pythium	tenue
162301		162301	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=162301	Chromista	Oomycota	Peronosporea	Peronosporales	Peronosporaceae	Peronospora	verna
162413		162413	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=162413	Chromista	Oomycota	Peronosporea	Peronosporales	Pythiogetonaceae	Pythiogeton	utriforme
162441		162441	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=162441	Chromista	Oomycota	Peronosporea	Saprolegniales	Saprolegniaceae	Pythiopsis	cymosa
162615		162615	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=162615	Chromista	Oomycota	Peronosporea	Peronosporales	Peronosporaceae	Peronospora	vexans
162766		162766	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=162766	Chromista	Oomycota	Peronosporea	Peronosporales	Peronosporaceae	Peronospora	vernalis
162873		162873	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=162873	Chromista	Oomycota	Peronosporea	Saprolegniales	Saprolegniaceae	Pythiopsis	humphreyana
162965		162965	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=162965	Chromista	Oomycota	Peronosporea	Peronosporales	Pythiaceae	Pythium	arrhenomanes
163023		163023	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=163023	Chromista	Oomycota	Peronosporea	Peronosporales	Pythiogetonaceae	Pythiogeton	transversum
163348		163348	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=163348	Chromista	Oomycota	Peronosporea	Peronosporales	Peronosporaceae	Peronospora	calepinae
163497		163497	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=163497	Chromista	Oomycota	Peronosporea	Peronosporales	Peronosporaceae	Peronospora	campestris
163794		163794	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=163794	Chromista	Oomycota	Peronosporea	Peronosporales	Peronosporaceae	Peronospora	calotheca
163891		163891	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=163891	Chromista	Oomycota	Peronosporea	Peronosporales	Peronosporaceae	Peronospora	canadensis
166001		166001	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=166001	Chromista	Cercozoa	Phytomyxea	Plasmodiophorida	Plasmodiophoridae	Ligniera	pilorum
166212		166212	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=166212	Chromista	Oomycota	Peronosporea	Peronosporales	Peronosporaceae	Peronospora	buniadis
166425		166425	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=166425	Chromista	Oomycota	Peronosporea	Peronosporales	Peronosporaceae	Peronospora	boni-henrici
166515		166515	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=166515	Chromista	Cercozoa	Phytomyxea	Plasmodiophorida	Plasmodiophoridae	Ligniera	verrucosa
166577		166577	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=166577	Chromista	Oomycota	Peronosporea	Peronosporales	Peronosporaceae	Peronospora	bulbocapni
166643		166643	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=166643	Chromista	Oomycota	Peronosporea	Peronosporales	Peronosporaceae	Peronospora	whippleae
167844		167844	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=167844	Chromista	Bigyra	Labyrinthulea	Thraustochytrida	Incertae sedis	Pyrrhosorus	marinus
167949		167949	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=167949	Chromista	Oomycota	Peronosporea	Peronosporales	Pythiogetonaceae	Pythiogeton	ramosum
168759		168759	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=168759	Chromista	Oomycota	Peronosporea	Albuginales	Albuginaceae	Albugo	solivae
168773		168773	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=168773	Chromista	Oomycota	Peronosporea	Peronosporales	Peronosporaceae	Peronospora	corollae
168943		168943	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=168943	Chromista	Oomycota	Peronosporea	Peronosporales	Peronosporaceae	Peronospora	conferta
168978		168978	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=168978	Chromista	Oomycota	Peronosporea	Albuginales	Albuginaceae	Albugo	ipomoeae-pes-caprae
